concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2020-11,casual,docked_bike,Friday,start_station,Calumet Ave & 35th St,41.831379,-87.618034,2
2020-11,casual,docked_bike,Friday,start_station,Calumet Ave & 51st St,41.80229465,-87.61805358,2
2020-11,casual,docked_bike,Friday,start_station,Calumet Ave & 71st St,41.76550683,-87.61690967,1
2020-11,casual,docked_bike,Friday,start_station,Campbell Ave & Fullerton Ave,41.92468633,-87.68930183,8
2020-11,casual,docked_bike,Friday,start_station,Campbell Ave & Montrose Ave,41.96152593,-87.69116504,5
2020-11,casual,docked_bike,Friday,start_station,Campbell Ave & North Ave,41.910535,-87.689556,1
2020-11,casual,docked_bike,Friday,start_station,Canal St & Adams St,41.879255,-87.639904,11
2020-11,casual,docked_bike,Friday,start_station,Canal St & Harrison St,41.874255,-87.639573,2
2020-11,casual,docked_bike,Friday,start_station,Canal St & Jackson Blvd,41.87715633,-87.638882,4
2020-11,casual,docked_bike,Friday,start_station,Canal St & Madison St,41.88145617,-87.6400875,18
2020-11,casual,docked_bike,Friday,start_station,Canal St & Monroe St,41.88169,-87.63953,6
2020-11,casual,docked_bike,Friday,start_station,Canal St & Taylor St,41.870257,-87.639474,1
2020-11,casual,docked_bike,Friday,start_station,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,23
2020-11,casual,docked_bike,Friday,start_station,Carpenter St & 63rd St,41.77992167,-87.650871,1
2020-11,casual,docked_bike,Friday,start_station,Carpenter St & Huron St,41.894556,-87.653449,12
2020-11,casual,docked_bike,Friday,start_station,Central Park Ave & 24th St,41.8481205,-87.71509567,1
2020-11,casual,docked_bike,Friday,start_station,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755,8
2020-11,casual,docked_bike,Friday,start_station,Central Park Ave & Elbridge Ave,41.93533728,-87.71688929,10
2020-11,casual,docked_bike,Friday,start_station,Central Park Ave & Ogden Ave,41.854064,-87.715117,1
2020-11,casual,docked_bike,Friday,start_station,Central Park Blvd & 5th Ave,41.87566833,-87.71553617,1
2020-11,casual,docked_bike,Friday,start_station,Central St Metra,42.06382683,-87.69867267,2
2020-11,casual,docked_bike,Friday,start_station,Cherry Ave & Blackhawk St,41.907221,-87.655618,3
2020-11,casual,docked_bike,Friday,start_station,Chicago Ave & Dempster St,42.04170517,-87.6808035,3
2020-11,casual,docked_bike,Friday,start_station,Chicago Ave & Sheridan Rd,42.050491,-87.677821,9
2020-11,casual,docked_bike,Friday,start_station,Chicago Ave & Washington St,42.032562,-87.679101,1
2020-11,casual,docked_bike,Friday,start_station,Christiana Ave & Lawrence Ave,41.96835449,-87.71183067,2
2020-11,casual,docked_bike,Friday,start_station,Cityfront Plaza Dr & Pioneer Ct,41.890573,-87.622072,22
2020-11,casual,docked_bike,Friday,start_station,Claremont Ave & Hirsch St,41.907781,-87.685854,1
2020-11,casual,docked_bike,Friday,start_station,Clarendon Ave & Gordon Ter,41.957892,-87.649409,17
2020-11,casual,docked_bike,Friday,start_station,Clarendon Ave & Junior Ter,41.961004,-87.649603,20
2020-11,casual,docked_bike,Friday,start_station,Clarendon Ave & Leland Ave,41.967968,-87.650001,9
2020-11,casual,docked_bike,Friday,start_station,Clark St & 9th St (AMLI),41.870816,-87.631246,10
2020-11,casual,docked_bike,Friday,start_station,Clark St & Armitage Ave,41.918306,-87.636282,55
2020-11,casual,docked_bike,Friday,start_station,Clark St & Berwyn Ave,41.977997,-87.668047,12
2020-11,casual,docked_bike,Friday,start_station,Clark St & Bryn Mawr Ave,41.983593,-87.669154,1
2020-11,casual,docked_bike,Friday,start_station,Clark St & Chicago Ave,41.89675,-87.63089,28
2020-11,casual,docked_bike,Friday,start_station,Clark St & Drummond Pl,41.931248,-87.644336,29
2020-11,casual,docked_bike,Friday,start_station,Clark St & Elm St,41.90289233,-87.63182767,62
2020-11,casual,docked_bike,Friday,start_station,Clark St & Elmdale Ave,41.99079133,-87.6696075,4
2020-11,casual,docked_bike,Friday,start_station,Clark St & Grace St,41.95078,-87.659172,28
2020-11,casual,docked_bike,Friday,start_station,Clark St & Ida B Wells Dr,41.87593267,-87.63058454,9
2020-11,casual,docked_bike,Friday,start_station,Clark St & Jarvis Ave,42.0159535,-87.67500733,2
2020-11,casual,docked_bike,Friday,start_station,Clark St & Lake St,41.88602083,-87.63087606,14
2020-11,casual,docked_bike,Friday,start_station,Clark St & Leland Ave,41.967096,-87.667429,8
2020-11,casual,docked_bike,Friday,start_station,Clark St & Lincoln Ave,41.915689,-87.6346,25
2020-11,casual,docked_bike,Friday,start_station,Clark St & Lunt Ave,42.009074,-87.67419,1
2020-11,casual,docked_bike,Friday,start_station,Clark St & Montrose Ave,41.961588,-87.666036,15
