concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2021-2,casual,classic_bike,Friday,start_station,Canal St & Harrison St,41.874255,-87.639573,2
2021-2,casual,classic_bike,Friday,start_station,Canal St & Madison St,41.88145617,-87.6400875,2
2021-2,casual,classic_bike,Friday,start_station,Canal St & Monroe St,41.88169,-87.63953,1
2021-2,casual,classic_bike,Friday,start_station,Canal St & Taylor St,41.870257,-87.639474,1
2021-2,casual,classic_bike,Friday,start_station,Carpenter St & Huron St,41.894556,-87.653449,2
2021-2,casual,classic_bike,Friday,start_station,Central Park Ave & Elbridge Ave,41.93533728,-87.71688929,2
2021-2,casual,classic_bike,Friday,start_station,Central Park Ave & North Ave,41.90965688,-87.71663195,1
2021-2,casual,classic_bike,Friday,start_station,Cherry Ave & Blackhawk St,41.907221,-87.655618,1
2021-2,casual,classic_bike,Friday,start_station,Chicago Ave & Sheridan Rd,42.050491,-87.677821,2
2021-2,casual,classic_bike,Friday,start_station,Cityfront Plaza Dr & Pioneer Ct,41.890573,-87.622072,3
2021-2,casual,classic_bike,Friday,start_station,Clarendon Ave & Gordon Ter,41.957892,-87.649409,4
2021-2,casual,classic_bike,Friday,start_station,Clarendon Ave & Junior Ter,41.961004,-87.649603,4
2021-2,casual,classic_bike,Friday,start_station,Clarendon Ave & Leland Ave,41.967968,-87.650001,3
2021-2,casual,classic_bike,Friday,start_station,Clark St & 9th St (AMLI),41.870816,-87.631246,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Armitage Ave,41.918306,-87.636282,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Berwyn Ave,41.977997,-87.668047,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Bryn Mawr Ave,41.983593,-87.669154,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Chicago Ave,41.89675,-87.63089,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Columbia Ave,42.00445063,-87.6724024,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Elm St,41.90289233,-87.63182767,7
2021-2,casual,classic_bike,Friday,start_station,Clark St & Elmdale Ave,41.99079133,-87.6696075,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Grace St,41.95078,-87.659172,4
2021-2,casual,classic_bike,Friday,start_station,Clark St & Lake St,41.88602083,-87.63087606,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Leland Ave,41.967096,-87.667429,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Lincoln Ave,41.915689,-87.6346,5
2021-2,casual,classic_bike,Friday,start_station,Clark St & Lunt Ave,42.009074,-87.67419,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Montrose Ave,41.961588,-87.666036,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Newport St,41.94454,-87.654678,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & North Ave,41.911974,-87.631942,4
2021-2,casual,classic_bike,Friday,start_station,Clark St & Randolph St,41.88457623,-87.63188991,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Schiller St,41.907993,-87.631501,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Wellington Ave,41.93649682,-87.64753866,2
2021-2,casual,classic_bike,Friday,start_station,Clark St & Winnemac Ave,41.97334764,-87.66785547,1
2021-2,casual,classic_bike,Friday,start_station,Clark St & Wrightwood Ave,41.929546,-87.643118,8
2021-2,casual,classic_bike,Friday,start_station,Clinton St & Jackson Blvd,41.87831661,-87.64098108,4
2021-2,casual,classic_bike,Friday,start_station,Clinton St & Lake St,41.88528217,-87.64157767,3
2021-2,casual,classic_bike,Friday,start_station,Clinton St & Madison St,41.882242,-87.641066,7
2021-2,casual,classic_bike,Friday,start_station,Clinton St & Washington Blvd,41.88338,-87.64117,3
2021-2,casual,classic_bike,Friday,start_station,Columbus Dr & Randolph St,41.884728,-87.619521,5
2021-2,casual,classic_bike,Friday,start_station,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,6
2021-2,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 47th St,41.80982967,-87.60674367,1
2021-2,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 51st St,41.803038,-87.606615,2
2021-2,casual,classic_bike,Friday,start_station,Daley Center Plaza,41.88434983,-87.6296805,9
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Charleston St,41.920082,-87.677855,1
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Chicago Ave,41.895769,-87.67722,3
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Clybourn Ave,41.931931,-87.677856,1
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Cortland St,41.915983,-87.677335,4
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Division St,41.90327233,-87.67838783,3
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Foster Ave,41.9756148,-87.67945904,1
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Grand Ave,41.89126435,-87.67684221,1
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Pierce Ave,41.90939601,-87.67769193,8
2021-2,casual,classic_bike,Friday,start_station,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,2
2021-2,casual,classic_bike,Friday,start_station,Dayton St & North Ave,41.91055117,-87.64945333,4
2021-2,casual,classic_bike,Friday,start_station,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,6
2021-2,casual,classic_bike,Friday,start_station,Dearborn St & Adams St,41.879356,-87.629791,2
2021-2,casual,classic_bike,Friday,start_station,Dearborn St & Erie St,41.893992,-87.629318,3
2021-2,casual,classic_bike,Friday,start_station,Dearborn St & Monroe St,41.88131982,-87.62952092,5
2021-2,casual,classic_bike,Friday,start_station,Dearborn St & Van Buren St,41.876247,-87.62933767,3
2021-2,casual,classic_bike,Friday,start_station,Delano Ct & Roosevelt Rd,41.867491,-87.63219,1
2021-2,casual,classic_bike,Friday,start_station,Desplaines St & Jackson Blvd,41.876707,-87.644261,8
2021-2,casual,classic_bike,Friday,start_station,Desplaines St & Kinzie St,41.8886825,-87.64450167,3
2021-2,casual,classic_bike,Friday,start_station,Desplaines St & Randolph St,41.88461619,-87.64457058,3
2021-2,casual,classic_bike,Friday,start_station,Dodge Ave & Church St,42.048308,-87.698224,1
2021-2,casual,classic_bike,Friday,start_station,Dorchester Ave & 63rd St,41.78040565,-87.59141599,1
2021-2,casual,classic_bike,Friday,start_station,Drake Ave & Addison St,41.947326,-87.717582,1
2021-2,casual,classic_bike,Friday,start_station,Dusable Harbor,41.886976,-87.612813,2
2021-2,casual,classic_bike,Friday,start_station,Eckhart Park,41.896373,-87.660984,1
2021-2,casual,classic_bike,Friday,start_station,Ellis Ave & 53rd St,41.79933626,-87.60095811,6
2021-2,casual,classic_bike,Friday,start_station,Ellis Ave & 55th St,41.79430062,-87.60144977,6
2021-2,casual,classic_bike,Friday,start_station,Ellis Ave & 58th St,41.788746,-87.601334,1
2021-2,casual,classic_bike,Friday,start_station,Ellis Ave & 60th St,41.7851585,-87.60111967,8
2021-2,casual,classic_bike,Friday,start_station,Evans Ave & 75th St,41.75849,-87.60641,1
2021-2,casual,classic_bike,Friday,start_station,Fairbanks Ct & Grand Ave,41.89184737,-87.6205802,5
2021-2,casual,classic_bike,Friday,start_station,Fairbanks St & Superior St,41.895748,-87.620104,2
2021-2,casual,classic_bike,Friday,start_station,Federal St & Polk St,41.87207763,-87.62954377,5
2021-2,casual,classic_bike,Friday,start_station,Field Blvd & South Water St,41.88634906,-87.61751655,1
2021-2,casual,classic_bike,Friday,start_station,Financial Pl & Ida B Wells Dr,41.87502363,-87.63309404,1
2021-2,casual,classic_bike,Friday,start_station,Fort Dearborn Dr & 31st St,41.838556,-87.608218,2
2021-2,casual,classic_bike,Friday,start_station,Franklin St & Chicago Ave,41.89674697,-87.63566762,4
2021-2,casual,classic_bike,Friday,start_station,Franklin St & Illinois St,41.89102331,-87.63547987,3
2021-2,casual,classic_bike,Friday,start_station,Franklin St & Jackson Blvd,41.87716483,-87.63451467,4
2021-2,casual,classic_bike,Friday,start_station,Franklin St & Lake St,41.885837,-87.6355,5
2021-2,casual,classic_bike,Friday,start_station,Franklin St & Monroe St,41.880317,-87.635185,3
2021-2,casual,classic_bike,Friday,start_station,Glenwood Ave & Touhy Ave,42.012701,-87.666058,1
2021-2,casual,classic_bike,Friday,start_station,Green St & Madison St,41.881892,-87.648789,4
2021-2,casual,classic_bike,Friday,start_station,Green St & Randolph St,41.883668,-87.64867,5
2021-2,casual,classic_bike,Friday,start_station,Greenview Ave & Fullerton Ave,41.92533,-87.6658,1
2021-2,casual,classic_bike,Friday,start_station,Greenwood Ave & 97th St,41.71870315,-87.59703577,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & 21st St,41.85377981,-87.64660299,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Archer Ave,41.847203,-87.646795,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Clybourn Ave,41.909668,-87.648128,3
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Dickens Ave,41.919944,-87.648874,2
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Maxwell St,41.864883,-87.647071,4
2021-2,casual,classic_bike,Friday,start_station,Halsted St & North Branch St,41.89936844,-87.64847988,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Roosevelt Rd,41.867324,-87.648625,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Roscoe St,41.94367,-87.64895,4
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Willow St,41.913865,-87.648755,1
2021-2,casual,classic_bike,Friday,start_station,Halsted St & Wrightwood Ave,41.929143,-87.649077,1
2021-2,casual,classic_bike,Friday,start_station,Harper Ave & 59th St,41.78794281,-87.58831517,2
2021-2,casual,classic_bike,Friday,start_station,Honore St & Division St,41.903119,-87.673935,1
2021-2,casual,classic_bike,Friday,start_station,Hoyne Ave & 47th St,41.808227,-87.67718,1
2021-2,casual,classic_bike,Friday,start_station,Hoyne Ave & Balmoral Ave,41.979851,-87.681932,1
2021-2,casual,classic_bike,Friday,start_station,Indiana Ave & 26th St,41.845687,-87.622481,1
2021-2,casual,classic_bike,Friday,start_station,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,8
2021-2,casual,classic_bike,Friday,start_station,Jefferson St & Monroe St,41.880422,-87.642746,2
2021-2,casual,classic_bike,Friday,start_station,Jeffery Blvd & 71st St,41.766638,-87.57645,2
2021-2,casual,classic_bike,Friday,start_station,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,1
2021-2,casual,classic_bike,Friday,start_station,Kedzie Ave & Palmer Ct,41.921525,-87.707322,1
2021-2,casual,classic_bike,Friday,start_station,Kimbark Ave & 53rd St,41.799568,-87.594747,6
2021-2,casual,classic_bike,Friday,start_station,Kingsbury St & Erie St,41.89380806,-87.64169723,4
2021-2,casual,classic_bike,Friday,start_station,Kingsbury St & Kinzie St,41.88917683,-87.63850577,8
2021-2,casual,classic_bike,Friday,start_station,Lake Park Ave & 47th St,41.809443,-87.591875,1
2021-2,casual,classic_bike,Friday,start_station,Lake Park Ave & 56th St,41.793242,-87.587782,4
2021-2,casual,classic_bike,Friday,start_station,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,3
2021-2,casual,classic_bike,Friday,start_station,Lake Shore Dr & Monroe St,41.880958,-87.616743,8
2021-2,casual,classic_bike,Friday,start_station,Lake Shore Dr & Ohio St,41.89253383,-87.6146385,3
2021-2,casual,classic_bike,Friday,start_station,Lake Shore Dr & Wellington Ave,41.93667667,-87.636745,1
2021-2,casual,classic_bike,Friday,start_station,Lakefront Trail & Bryn Mawr Ave,41.9840367,-87.65231047,1
2021-2,casual,classic_bike,Friday,start_station,Lakefront Trail & Wilson Ave,41.965845,-87.645361,1
2021-2,casual,classic_bike,Friday,start_station,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,1
2021-2,casual,classic_bike,Friday,start_station,Larrabee St & Division St,41.90348607,-87.64335349,2
2021-2,casual,classic_bike,Friday,start_station,Larrabee St & Kingsbury St,41.897764,-87.642884,3
2021-2,casual,classic_bike,Friday,start_station,Larrabee St & North Ave,41.9101555,-87.64351767,2
2021-2,casual,classic_bike,Friday,start_station,Larrabee St & Oak St,41.90021949,-87.64298547,1
2021-2,casual,classic_bike,Friday,start_station,Larrabee St & Webster Ave,41.921822,-87.64414,6
2021-2,casual,classic_bike,Friday,start_station,LaSalle Dr & Huron St,41.894877,-87.632326,1
2021-2,casual,classic_bike,Friday,start_station,LaSalle St & Adams St,41.879344,-87.631985,1
2021-2,casual,classic_bike,Friday,start_station,LaSalle St & Illinois St,41.890762,-87.631697,6
2021-2,casual,classic_bike,Friday,start_station,LaSalle St & Jackson Blvd,41.878166,-87.631929,2
2021-2,casual,classic_bike,Friday,start_station,LaSalle St & Washington St,41.882664,-87.63253,2
2021-2,casual,classic_bike,Friday,start_station,Leavitt St & Armitage Ave,41.917805,-87.682437,1
2021-2,casual,classic_bike,Friday,start_station,Leavitt St & Chicago Ave,41.895501,-87.682017,1
2021-2,casual,classic_bike,Friday,start_station,Leavitt St & Division St,41.902997,-87.683825,1
2021-2,casual,classic_bike,Friday,start_station,Leavitt St & North Ave,41.91050937,-87.68238902,2
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Belmont Ave,41.93949,-87.66809083,3
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,5
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,5
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Roscoe St,41.94334,-87.67097,1
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Sunnyside Ave,41.963004,-87.684781,1
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Waveland Ave,41.948797,-87.675278,2
2021-2,casual,classic_bike,Friday,start_station,Lincoln Ave & Winona St,41.9749113,-87.69250256,1
2021-2,casual,classic_bike,Friday,start_station,Logan Blvd & Elston Ave,41.929465,-87.684158,1
2021-2,casual,classic_bike,Friday,start_station,Loomis St & Archer Ave,41.84163254,-87.65743495,1
2021-2,casual,classic_bike,Friday,start_station,Loomis St & Lexington St,41.872187,-87.661501,1
2021-2,casual,classic_bike,Friday,start_station,Marine Dr & Ainslie St,41.9716,-87.650154,2
2021-2,casual,classic_bike,Friday,start_station,Marshfield Ave & Cortland St,41.91595783,-87.66909633,3
2021-2,casual,classic_bike,Friday,start_station,McClurg Ct & Erie St,41.894503,-87.617854,6
2021-2,casual,classic_bike,Friday,start_station,McCormick Place,41.85137517,-87.61883465,1
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & 14th St,41.864059,-87.623727,4
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & 8th St,41.872773,-87.623981,5
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,1
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Jackson Blvd,41.87785,-87.62408,1
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Lake St,41.886024,-87.624117,3
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Madison St,41.882134,-87.625125,2
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Oak St,41.90096039,-87.62377664,2
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Pearson St,41.89766,-87.62351,4
2021-2,casual,classic_bike,Friday,start_station,Michigan Ave & Washington St,41.883984,-87.624684,17
2021-2,casual,classic_bike,Friday,start_station,Mies van der Rohe Way & Chestnut St,41.89858665,-87.62191523,4
2021-2,casual,classic_bike,Friday,start_station,Millennium Park,41.8810317,-87.62408432,6
2021-2,casual,classic_bike,Friday,start_station,Milwaukee Ave & Grand Ave,41.891578,-87.648384,4
2021-2,casual,classic_bike,Friday,start_station,Milwaukee Ave & Rockwell St,41.92019556,-87.6926592,1
2021-2,casual,classic_bike,Friday,start_station,MLK Jr Dr & 29th St,41.842052,-87.617,3
2021-2,casual,classic_bike,Friday,start_station,Montrose Harbor,41.963982,-87.638181,2
2021-2,casual,classic_bike,Friday,start_station,Morgan St & 31st St,41.8378,-87.65114,1
2021-2,casual,classic_bike,Friday,start_station,Morgan St & Lake St,41.88548331,-87.65230486,4
2021-2,casual,classic_bike,Friday,start_station,Morgan St & Polk St,41.871737,-87.65103,1
2021-2,casual,classic_bike,Friday,start_station,Museum of Science and Industry,41.79172821,-87.58394501,2
2021-2,casual,classic_bike,Friday,start_station,New St & Illinois St,41.89084704,-87.61861682,2
2021-2,casual,classic_bike,Friday,start_station,Noble St & Milwaukee Ave,41.90068,-87.6626,2
2021-2,casual,classic_bike,Friday,start_station,Oakley Ave & Irving Park Rd,41.95434085,-87.68607962,3
2021-2,casual,classic_bike,Friday,start_station,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,3
2021-2,casual,classic_bike,Friday,start_station,Orleans St & Elm St,41.902924,-87.637715,1
2021-2,casual,classic_bike,Friday,start_station,Orleans St & Merchandise Mart Plaza,41.8879475,-87.63703417,3
2021-2,casual,classic_bike,Friday,start_station,Paulina Ave & North Ave,41.910337,-87.670072,2
2021-2,casual,classic_bike,Friday,start_station,Paulina St & Flournoy St,41.87295,-87.66913,1
2021-2,casual,classic_bike,Friday,start_station,Peoria St & Jackson Blvd,41.8776416,-87.64961779,4
2021-2,casual,classic_bike,Friday,start_station,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,3
2021-2,casual,classic_bike,Friday,start_station,Pine Grove Ave & Waveland Ave,41.94947274,-87.64645278,3
2021-2,casual,classic_bike,Friday,start_station,Pulaski Rd & Congress Pkwy,41.874325,-87.725704,2
2021-2,casual,classic_bike,Friday,start_station,Racine Ave & 15th St,41.861211,-87.656457,2
2021-2,casual,classic_bike,Friday,start_station,Racine Ave & Belmont Ave,41.939743,-87.658865,2
2021-2,casual,classic_bike,Friday,start_station,Racine Ave & Fullerton Ave,41.92556258,-87.65840426,4
2021-2,casual,classic_bike,Friday,start_station,Racine Ave & Washington Blvd,41.883078,-87.65706733,1
2021-2,casual,classic_bike,Friday,start_station,Racine Ave & Wrightwood Ave,41.928887,-87.658971,1
2021-2,casual,classic_bike,Friday,start_station,Ravenswood Ave & Irving Park Rd,41.95460633,-87.6738145,1
2021-2,casual,classic_bike,Friday,start_station,Ravenswood Ave & Lawrence Ave,41.96909117,-87.67424233,1
2021-2,casual,classic_bike,Friday,start_station,Richmond St & Diversey Ave,41.93190197,-87.70119513,1
2021-2,casual,classic_bike,Friday,start_station,Ritchie Ct & Banks St,41.90677533,-87.62598917,3
2021-2,casual,classic_bike,Friday,start_station,Rush St & Cedar St,41.9023087,-87.62769053,2
2021-2,casual,classic_bike,Friday,start_station,Rush St & Hubbard St,41.890173,-87.626185,1
2021-2,casual,classic_bike,Friday,start_station,Rush St & Superior St,41.89576475,-87.62590803,4
2021-2,casual,classic_bike,Friday,start_station,Sangamon St & Washington Blvd,41.883165,-87.6511,2
2021-2,casual,classic_bike,Friday,start_station,Sedgwick St & Huron St,41.894666,-87.638437,1
2021-2,casual,classic_bike,Friday,start_station,Sedgwick St & North Ave,41.911386,-87.638677,5
2021-2,casual,classic_bike,Friday,start_station,Seeley Ave & Roscoe St,41.94340783,-87.679692,2
2021-2,casual,classic_bike,Friday,start_station,Shedd Aquarium,41.867226,-87.615355,5
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,1
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Kingsbury St,41.910522,-87.653106,2
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Waveland Ave,41.949399,-87.654529,2
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Wellington Ave,41.936266,-87.652662,1
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Willow St,41.913688,-87.652855,2
2021-2,casual,classic_bike,Friday,start_station,Sheffield Ave & Wrightwood Ave,41.928712,-87.653833,5
2021-2,casual,classic_bike,Friday,start_station,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,3
2021-2,casual,classic_bike,Friday,start_station,Sheridan Rd & Lawrence Ave,41.969468,-87.6546875,1
2021-2,casual,classic_bike,Friday,start_station,Sheridan Rd & Loyola Ave,42.00110283,-87.66118667,3
2021-2,casual,classic_bike,Friday,start_station,Sheridan Rd & Noyes St (NU),42.05821383,-87.67738733,3
2021-2,casual,classic_bike,Friday,start_station,Shields Ave & 28th Pl,41.842733,-87.635491,1
2021-2,casual,classic_bike,Friday,start_station,South Shore Dr & 71st St,41.76640946,-87.56568757,2
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Belmont Ave,41.939478,-87.663748,4
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Clark St,41.957081,-87.664199,1
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Clybourn Ave,41.920771,-87.663712,2
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Irving Park Rd,41.95408233,-87.66426333,2
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Roscoe St,41.943739,-87.66402,1
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Waveland Ave,41.94813567,-87.66397717,4
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Wellington Ave,41.935733,-87.663576,1
2021-2,casual,classic_bike,Friday,start_station,Southport Ave & Wrightwood Ave,41.92873033,-87.66391833,4
2021-2,casual,classic_bike,Friday,start_station,Spaulding Ave & Armitage Ave,41.91710803,-87.71022096,3
2021-2,casual,classic_bike,Friday,start_station,Spaulding Ave & Division St,41.90270659,-87.70921957,1
2021-2,casual,classic_bike,Friday,start_station,St. Clair St & Erie St,41.894345,-87.622798,3
2021-2,casual,classic_bike,Friday,start_station,State St & 19th St,41.85650917,-87.627509,1
2021-2,casual,classic_bike,Friday,start_station,State St & 33rd St,41.83474883,-87.62589433,1
2021-2,casual,classic_bike,Friday,start_station,State St & 95th St,41.72185,-87.622854,1
2021-2,casual,classic_bike,Friday,start_station,State St & Harrison St,41.874053,-87.627716,1
2021-2,casual,classic_bike,Friday,start_station,State St & Kinzie St,41.889187,-87.627754,1
2021-2,casual,classic_bike,Friday,start_station,State St & Randolph St,41.884411,-87.627352,8
2021-2,casual,classic_bike,Friday,start_station,State St & Van Buren St,41.877181,-87.627844,2
2021-2,casual,classic_bike,Friday,start_station,Stave St & Armitage Ave,41.917741,-87.691392,1
2021-2,casual,classic_bike,Friday,start_station,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,2
2021-2,casual,classic_bike,Friday,start_station,Streeter Dr & Grand Ave,41.892278,-87.612043,1
2021-2,casual,classic_bike,Friday,start_station,Talman Ave & Addison St,41.94663583,-87.69461476,1
2021-2,casual,classic_bike,Friday,start_station,Throop St & Taylor St,41.868968,-87.659141,2
2021-2,casual,classic_bike,Friday,start_station,Troy St & North Ave,41.90978233,-87.70531133,1
2021-2,casual,classic_bike,Friday,start_station,University Ave & 57th St,41.791478,-87.599861,7
2021-2,casual,classic_bike,Friday,start_station,Wabash Ave & 16th St,41.860384,-87.625813,6
2021-2,casual,classic_bike,Friday,start_station,Wabash Ave & Adams St,41.87947235,-87.62568861,5
2021-2,casual,classic_bike,Friday,start_station,Wabash Ave & Grand Ave,41.891466,-87.626761,6
2021-2,casual,classic_bike,Friday,start_station,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,1
2021-2,casual,classic_bike,Friday,start_station,Wabash Ave & Wacker Pl,41.886875,-87.62603,5
2021-2,casual,classic_bike,Friday,start_station,Warren Park West,42.001785,-87.688829,3
2021-2,casual,classic_bike,Friday,start_station,Wells St & Concord Ln,41.912133,-87.634656,3
2021-2,casual,classic_bike,Friday,start_station,Wells St & Elm St,41.90345117,-87.63462717,9
2021-2,casual,classic_bike,Friday,start_station,Wells St & Evergreen Ave,41.906724,-87.63483,5
2021-2,casual,classic_bike,Friday,start_station,Wells St & Hubbard St,41.889906,-87.634266,6
2021-2,casual,classic_bike,Friday,start_station,Wells St & Huron St,41.894722,-87.634362,6
2021-2,casual,classic_bike,Friday,start_station,Wells St & Polk St,41.872596,-87.633502,4
2021-2,casual,classic_bike,Friday,start_station,Wentworth Ave & 35th St,41.83080817,-87.632492,1
