concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2021-4,casual,classic_bike,Friday,start_station,Clinton St & Madison St,41.882242,-87.641066,51
2021-4,casual,classic_bike,Friday,start_station,Clinton St & Polk St,41.87146652,-87.64094913,1
2021-4,casual,classic_bike,Friday,start_station,Clinton St & Roosevelt Rd,41.86715033,-87.64102733,20
2021-4,casual,classic_bike,Friday,start_station,Clinton St & Tilden St,41.875885,-87.640795,8
2021-4,casual,classic_bike,Friday,start_station,Clinton St & Washington Blvd,41.88338,-87.64117,19
2021-4,casual,classic_bike,Friday,start_station,Clybourn Ave & Division St,41.904613,-87.640552,11
2021-4,casual,classic_bike,Friday,start_station,Columbus Dr & Randolph St,41.884728,-87.619521,95
2021-4,casual,classic_bike,Friday,start_station,Conservatory Dr & Lake St,41.88547117,-87.71685017,2
2021-4,casual,classic_bike,Friday,start_station,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,19
2021-4,casual,classic_bike,Friday,start_station,Cornell Dr & Hayes Dr,41.780595,-87.584846,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 111th Pl,41.69170976,-87.61000156,1
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 43rd St,41.816499,-87.606582,7
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 47th St,41.80982967,-87.60674367,5
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 51st St,41.803038,-87.606615,9
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 63rd St,41.78060095,-87.60583609,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 67th St,41.77372095,-87.60563486,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 71st St,41.76571904,-87.60495971,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 78th St,41.753174,-87.605026,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 83rd St,41.74342883,-87.6048695,2
2021-4,casual,classic_bike,Friday,start_station,Cottage Grove Ave & Oakwood Blvd,41.822985,-87.6071,9
2021-4,casual,classic_bike,Friday,start_station,Daley Center Plaza,41.88434983,-87.6296805,39
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Charleston St,41.920082,-87.677855,16
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Chicago Ave,41.895769,-87.67722,17
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Clybourn Ave,41.931931,-87.677856,8
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Cortland St,41.915983,-87.677335,28
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Coulter St,41.8492,-87.67564,5
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Cullerton St,41.85496652,-87.67569959,4
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Division St,41.90327233,-87.67838783,23
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Foster Ave,41.9756148,-87.67945904,5
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Grand Ave,41.89126435,-87.67684221,5
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Leland Ave,41.967094,-87.679028,16
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Madison St,41.88137,-87.67493,10
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Melrose Ave,41.9406,-87.6785,11
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Pershing Rd,41.82317467,-87.67663567,2
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Pierce Ave,41.90939601,-87.67769193,54
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Sunnyside Ave,41.96325,-87.679258,2
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,15
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Walnut (Lake) St,41.885951,-87.677009,3
2021-4,casual,classic_bike,Friday,start_station,Damen Ave & Wellington Ave,41.93588283,-87.67841933,11
2021-4,casual,classic_bike,Friday,start_station,Dauphin Ave & 87th St,41.73641633,-87.60130167,1
2021-4,casual,classic_bike,Friday,start_station,Dayton St & North Ave,41.91055117,-87.64945333,30
2021-4,casual,classic_bike,Friday,start_station,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,54
2021-4,casual,classic_bike,Friday,start_station,Dearborn St & Adams St,41.879356,-87.629791,12
2021-4,casual,classic_bike,Friday,start_station,Dearborn St & Erie St,41.893992,-87.629318,61
2021-4,casual,classic_bike,Friday,start_station,Dearborn St & Monroe St,41.88131982,-87.62952092,57
2021-4,casual,classic_bike,Friday,start_station,Dearborn St & Van Buren St,41.876247,-87.62933767,23
2021-4,casual,classic_bike,Friday,start_station,Delano Ct & Roosevelt Rd,41.867491,-87.63219,20
2021-4,casual,classic_bike,Friday,start_station,Desplaines St & Jackson Blvd,41.876707,-87.644261,26
2021-4,casual,classic_bike,Friday,start_station,Desplaines St & Kinzie St,41.8886825,-87.64450167,67
2021-4,casual,classic_bike,Friday,start_station,Desplaines St & Randolph St,41.88461619,-87.64457058,34
2021-4,casual,classic_bike,Friday,start_station,Dodge Ave & Main St,42.034791,-87.69909217,2
2021-4,casual,classic_bike,Friday,start_station,Dodge Ave & Mulford St,42.023463,-87.699595,4
2021-4,casual,classic_bike,Friday,start_station,Dorchester Ave & 49th St,41.805772,-87.592464,1
2021-4,casual,classic_bike,Friday,start_station,Dorchester Ave & 63rd St,41.78040565,-87.59141599,5
2021-4,casual,classic_bike,Friday,start_station,Drake Ave & Addison St,41.947326,-87.717582,4
2021-4,casual,classic_bike,Friday,start_station,Drake Ave & Montrose Ave,41.96115408,-87.71656907,2
2021-4,casual,classic_bike,Friday,start_station,Dusable Harbor,41.886976,-87.612813,60
2021-4,casual,classic_bike,Friday,start_station,DuSable Museum,41.79156801,-87.60785218,6
2021-4,casual,classic_bike,Friday,start_station,Eastlake Ter & Rogers Ave,42.02090733,-87.66505267,10
2021-4,casual,classic_bike,Friday,start_station,Eberhart Ave & 61st St,41.78408,-87.613216,1
2021-4,casual,classic_bike,Friday,start_station,Eckhart Park,41.896373,-87.660984,10
2021-4,casual,classic_bike,Friday,start_station,Eggleston Ave & 69th St,41.768898,-87.635876,3
2021-4,casual,classic_bike,Friday,start_station,Eggleston Ave & 92nd St,41.72766617,-87.63487483,2
2021-4,casual,classic_bike,Friday,start_station,Elizabeth (May) St & Fulton St,41.88661649,-87.65803993,13
2021-4,casual,classic_bike,Friday,start_station,Elizabeth St & 92nd St,41.72685517,-87.65426933,2
2021-4,casual,classic_bike,Friday,start_station,Ellis Ave & 53rd St,41.79933626,-87.60095811,20
2021-4,casual,classic_bike,Friday,start_station,Ellis Ave & 55th St,41.79430062,-87.60144977,55
2021-4,casual,classic_bike,Friday,start_station,Ellis Ave & 58th St,41.788746,-87.601334,10
2021-4,casual,classic_bike,Friday,start_station,Ellis Ave & 60th St,41.7851585,-87.60111967,56
2021-4,casual,classic_bike,Friday,start_station,Ellis Ave & 83rd St,41.744123,-87.599034,8
2021-4,casual,classic_bike,Friday,start_station,Elmwood Ave & Austin St,42.02575217,-87.68412733,2
2021-4,casual,classic_bike,Friday,start_station,Elston Ave & Wabansia Ave,41.91291817,-87.6640885,6
2021-4,casual,classic_bike,Friday,start_station,Emerald Ave & 28th St,41.84358,-87.645368,1
2021-4,casual,classic_bike,Friday,start_station,Emerald Ave & 31st St,41.838198,-87.645143,6
2021-4,casual,classic_bike,Friday,start_station,Evans Ave & 75th St,41.75849,-87.60641,1
2021-4,casual,classic_bike,Friday,start_station,Evanston Civic Center,42.057044,-87.686554,12
2021-4,casual,classic_bike,Friday,start_station,Exchange Ave & 79th St,41.751731,-87.552812,2
2021-4,casual,classic_bike,Friday,start_station,Fairbanks Ct & Grand Ave,41.89184737,-87.6205802,58
2021-4,casual,classic_bike,Friday,start_station,Fairbanks St & Superior St,41.895748,-87.620104,8
2021-4,casual,classic_bike,Friday,start_station,Federal St & Polk St,41.87207763,-87.62954377,74
2021-4,casual,classic_bike,Friday,start_station,Field Blvd & South Water St,41.88634906,-87.61751655,26
2021-4,casual,classic_bike,Friday,start_station,Field Museum,41.865312,-87.617867,44
2021-4,casual,classic_bike,Friday,start_station,Financial Pl & Ida B Wells Dr,41.87502363,-87.63309404,10
2021-4,casual,classic_bike,Friday,start_station,Fort Dearborn Dr & 31st St,41.838556,-87.608218,20
2021-4,casual,classic_bike,Friday,start_station,Francisco Ave & Foster Ave,41.97563273,-87.70141944,2
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Adams St (Temp),41.87943409,-87.63550401,18
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Chicago Ave,41.89674697,-87.63566762,40
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Illinois St,41.89102331,-87.63547987,31
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Jackson Blvd,41.87716483,-87.63451467,66
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Lake St,41.885837,-87.6355,26
2021-4,casual,classic_bike,Friday,start_station,Franklin St & Monroe St,41.880317,-87.635185,23
2021-4,casual,classic_bike,Friday,start_station,Glenwood Ave & Morse Ave,42.00796317,-87.66541783,7
2021-4,casual,classic_bike,Friday,start_station,Glenwood Ave & Touhy Ave,42.012701,-87.666058,4
2021-4,casual,classic_bike,Friday,start_station,Green St & Madison St,41.881892,-87.648789,57
2021-4,casual,classic_bike,Friday,start_station,Green St & Randolph St,41.883668,-87.64867,55
2021-4,casual,classic_bike,Friday,start_station,Greenview Ave & Diversey Pkwy,41.93258963,-87.66593635,19
2021-4,casual,classic_bike,Friday,start_station,Greenview Ave & Fullerton Ave,41.92533,-87.6658,30
2021-4,casual,classic_bike,Friday,start_station,Greenview Ave & Jarvis Ave,42.01596917,-87.66859133,6
2021-4,casual,classic_bike,Friday,start_station,Greenwood Ave & 47th St,41.809835,-87.599383,7
2021-4,casual,classic_bike,Friday,start_station,Greenwood Ave & 79th St,41.75127217,-87.59751983,4
2021-4,casual,classic_bike,Friday,start_station,Greenwood Ave & 97th St,41.71870315,-87.59703577,1
2021-4,casual,classic_bike,Friday,start_station,Hale Ave & 107th St,41.699292,-87.66878667,4
2021-4,casual,classic_bike,Friday,start_station,Halsted & 63rd - Kennedy-King Vaccination Site,41.7794255,-87.64468617,1
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 104th St,41.70513979,-87.64242411,1
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 18th St,41.857499,-87.646277,6
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 21st St,41.85377981,-87.64660299,8
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 35th St,41.830661,-87.647172,3
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 47th Pl,41.808121,-87.64564533,1
2021-4,casual,classic_bike,Friday,start_station,Halsted St & 59th St,41.787539,-87.644874,1
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Archer Ave,41.847203,-87.646795,2
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Clybourn Ave,41.909668,-87.648128,34
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Dickens Ave,41.919944,-87.648874,39
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Maxwell St,41.864883,-87.647071,13
2021-4,casual,classic_bike,Friday,start_station,Halsted St & North Branch St,41.89936844,-87.64847988,8
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Polk St,41.87184,-87.64664,9
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Roosevelt Rd,41.867324,-87.648625,5
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Roscoe St,41.94367,-87.64895,42
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Willow St,41.913865,-87.648755,33
2021-4,casual,classic_bike,Friday,start_station,Halsted St & Wrightwood Ave,41.929143,-87.649077,27
2021-4,casual,classic_bike,Friday,start_station,Harper Ave & 59th St,41.78794281,-87.58831517,7
2021-4,casual,classic_bike,Friday,start_station,Hegewisch Metra Station,41.648501,-87.54609,1
2021-4,casual,classic_bike,Friday,start_station,Homewood Ave & 115th St,41.68457367,-87.6707795,1
2021-4,casual,classic_bike,Friday,start_station,Honore St & Division St,41.903119,-87.673935,42
2021-4,casual,classic_bike,Friday,start_station,Houston Ave & 92nd St,41.72816567,-87.54961083,1
2021-4,casual,classic_bike,Friday,start_station,Hoyne Ave & 47th St,41.808227,-87.67718,2
2021-4,casual,classic_bike,Friday,start_station,Hoyne Ave & Balmoral Ave,41.979851,-87.681932,4
2021-4,casual,classic_bike,Friday,start_station,Humboldt Blvd & Armitage Ave,41.917513,-87.701809,23
2021-4,casual,classic_bike,Friday,start_station,Indiana Ave & 26th St,41.845687,-87.622481,3
2021-4,casual,classic_bike,Friday,start_station,Indiana Ave & 31st St,41.838842,-87.621857,12
2021-4,casual,classic_bike,Friday,start_station,Indiana Ave & 40th St,41.82168,-87.6216,2
2021-4,casual,classic_bike,Friday,start_station,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,87
2021-4,casual,classic_bike,Friday,start_station,Jefferson St & Monroe St,41.880422,-87.642746,20
2021-4,casual,classic_bike,Friday,start_station,Jeffery Blvd & 67th St,41.773518,-87.577143,1
2021-4,casual,classic_bike,Friday,start_station,Jeffery Blvd & 71st St,41.766638,-87.57645,5
2021-4,casual,classic_bike,Friday,start_station,Karlov Ave & Madison St,41.88085,-87.727907,3
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & 21st St,41.85353363,-87.70507303,3
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & 24th St,41.84819094,-87.70541375,3
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Bryn Mawr Ave,41.98239708,-87.70892252,9
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Chicago Ave,41.895463,-87.70610017,3
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Foster Ave,41.975672,-87.709261,10
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Lake St,41.884575,-87.7063575,2
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Leland Ave,41.9666165,-87.7081645,5
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,24
2021-4,casual,classic_bike,Friday,start_station,Kedzie Ave & Palmer Ct,41.921525,-87.707322,19
2021-4,casual,classic_bike,Friday,start_station,Kenton Ave & Madison St,41.880708,-87.741018,2
2021-4,casual,classic_bike,Friday,start_station,Keystone Ave & Fullerton Ave,41.92455117,-87.72794483,1
2021-4,casual,classic_bike,Friday,start_station,Kilbourn Ave & Irving Park Rd,41.95376767,-87.74054833,1
2021-4,casual,classic_bike,Friday,start_station,Kilbourn Ave & Milwaukee Ave,41.947071,-87.740008,1
2021-4,casual,classic_bike,Friday,start_station,Kildare Ave & Montrose Ave,41.96108,-87.73569,1
2021-4,casual,classic_bike,Friday,start_station,Kimball Ave & Belmont Ave,41.939398,-87.711561,2
